 (3.982632268569004652e-01+0.000000000000000000e+00j), (-1.740479392829767935e-01-4.029874953656863434e-01j), (-1.493747866940251523e-01-1.569878832928958134e-01j)
 (-1.740479392829767935e-01+4.029874953656863434e-01j), (4.838297728627497518e-01+0.000000000000000000e+00j), (2.241294743688874158e-01-8.254026825553580082e-02j)
 (-1.493747866940251523e-01+1.569878832928958134e-01j), (2.241294743688874158e-01+8.254026825553580082e-02j), (1.179070002803493111e-01+0.000000000000000000e+00j)
