 (7.278381678329433058e-01+0.000000000000000000e+00j), (3.164075685188157960e-01+1.542283282878570416e-01j), (9.421997655872435540e-02+2.555625923983109171e-01j)
 (3.164075685188157960e-01-1.542283282878570416e-01j), (5.447556857039230760e-01+0.000000000000000000e+00j), (-2.543593439834567205e-01-2.437173076804791116e-01j)
 (9.421997655872435540e-02-2.555625923983109171e-01j), (-2.543593439834567205e-01+2.437173076804791116e-01j), (7.274061464631340623e-01+0.000000000000000000e+00j)
